,line_type,glac_id,anlys_time,src_date,db_area,min_elev,mean_elev,max_elev,primeclass,rec_status,release_dt,gone_date,glac_name,glac_stat,proc_desc,geog_area,conn_lvl,surge_type,term_type,gtng_o1reg,gtng_o2reg,rgi_gl_typ,cluster
43670,glac_bound,G223381E58691N,1437004800,1284508800,3.0966,364,0,1192,0,okay,1437004800,e,Maynard Glacier,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,6,99,27
48718,glac_bound,G238533E46180N,1154390400,-9849600,1.40567,2331,0,3462,0,okay,1456477200,e,Mazama Glacier,exists,"Digitization from 1:24000 maps (24K) published by the U.S. Geological Survey; USGS maps (Primary Base Series, PBS) and 7.5-minute standard series were digitally scanned and georeferenced.  Re-ingested into GLIMS 2021-12-01, replacing submission 614.",Conterminous USA,0,0,9,2,4,0,33
64662,glac_bound,G238533E46180N,1676505600,1567209600,0.858128,0,0,0,6,okay,1684195200,e,Mazama Glacier,exists,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,Conterminous USA,0,0,9,2,4,0,33
47418,glac_bound,G238867E48562N,1154390400,-357004800,4.97085,1209,0,2506,0,okay,1456477200,e,McAllister Glacier,exists,"Digitization from 1:24000 maps (24K) published by the U.S. Geological Survey; USGS maps (Primary Base Series, PBS) and 7.5-minute standard series were digitally scanned and georeferenced.  Re-ingested into GLIMS 2021-12-01, replacing submission 614.",Conterminous USA,0,0,9,2,4,0,91
66271,glac_bound,G238867E48562N,1676505600,1441756800,4.35675,0,0,0,6,okay,1684195200,e,McAllister Glacier,exists,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,Conterminous USA,0,0,9,2,4,0,91
30299,glac_bound,G207545E61089N,1277856000,1188259200,13.8942,0,0,0,0,okay,1292322901,e,McArthur Glacier,exists,"Band ration TM3/TM5 plus threshold on band TM 1 and manual post-processing; All scenes (9 in total) have been classified with a threshold (around 2.0)on a TM3/TM5 ratio image and filtered with a 3 by 3 low pass filter for noise reduction. After raster-vector conversion gross errors were removed (water, clouds) and outlines were corrected for debris-cover and in shadow regions using contrast enhanced false color composites and higher resolution images from Google Earth for improved interpretation. Drainage divides were derived from the USGS NED (automated watershed analysis plus manual editing) and topographic inventory parameters from the same DEM except minimum elevation that was derived from the ASTER GDEM. After editing all outlines were projected to a common UTM zone (5). Obvious seasonal snow fields were detached from the outlines and disregarded in the sample by intersection with the drainage divides (which are actually closed polygons). For further details and using this data set please cite Le Bris et al. (subm.)                     Le Bris, R., Paul, F., Frey, H., and Bolch, T. (subm.): A new satellite-derived Glacier Inventory for Western Alaska.  Annals of Glaciology, 52 (59).",Various (GlobGlacier),0,0,9,1,2,0,67
15717,glac_bound,G207545E61089N,1437004800,1284249600,15.7623,272,0,2049,0,okay,1437004800,e,McArthur Glacier,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,2,99,67
42102,glac_bound,G223891E59162N,1138082805,997833600,96.1881,0,0,0,4,okay,1138153263,e,McBride Glacier,exists,"; Manual digitization from imagery with assistance from personal field knowledge, and topographic maps (National Geographic TOPO software).  Each outlined glaicer encomasses all ice that contributes to a common terminus.",Various (NSIDC),0,0,9,1,6,0,51
38685,glac_bound,G223891E59162N,1262304000,1284595200,118.675,0,0,0,0,okay,1313438640,e,McBride Glacier,exists,"Automated and manual digitizing. Basin delineation was aided by an algorithm developed by C. Kienholz.; Landsat ETM+ images (LE70590192010259EDC00 and LE70600192010266EDC01) were downloaded from the USGS Earth Explorer (http://edcsns17.cr.usgs.gov/NewEarthExplorer/) and run through a de-striping algorithm.  This algorithm uses a 7x7 moving window to fill in the missing data based on weighted averages.  This does not fix the data but does create a continuous dataset needed for the automated analysis.  Landsat ETM+ scenes were used to run an automated analysis that used a band3/band5 ratio, a thermal image converted from radiance to surface temperature and NDVI, in order to capture ice extent.  This worked well at identifying bare ice but ran into problems with heavily debris covered ice.  Extensive manual digitizing of the automated dataset was carried out in order to fix mis-classified areas and capture debris covered ice.  The resulting dataset was run through a script (written by Christian Kienholz, University of Bern, 2009-09-18) which delineated glaciers by drainage basin based on the National Elevation Dataset.  The resulting basins were then manually edited to fix errors and better represent reality.",Alaska,0,0,9,1,6,0,51
43964,glac_bound,G223891E59162N,1437004800,1284508800,113.425,121,0,2192,0,okay,1437004800,e,McBride Glacier,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,1,1,6,199,51
52411,glac_bound,G238556E46511N,1154390400,-325468800,1.28371,1809,0,2325,0,okay,1456477200,e,McCall Glacier,exists,"Digitization from 1:24000 maps (24K) published by the U.S. Geological Survey; USGS maps (Primary Base Series, PBS) and 7.5-minute standard series were digitally scanned and georeferenced.  Re-ingested into GLIMS 2021-12-01, replacing submission 614.",Conterminous USA,0,0,9,2,4,0,33
64417,glac_bound,G216152E69302N,1673136000,1188259200,6.92781,1365,0,2683,0,okay,1673254800,e,McCall Glacier,exists,; Semi-automatic mapping from Landsat images.  Existence of unmapped glaciers reported by Zachary Sheldon.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,1,0,15
64602,glac_bound,G238545E46514N,1676505600,1441756800,0.035982,0,0,0,7,okay,1684195200,e,McCall Glacier,exists,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,Conterminous USA,0,0,9,2,4,0,33
42390,glac_bound,G214396E63299N,1243814400,-694310400,3.14972,1415,1649,1826,0,okay,1244239263,e,McCallum Glacier,exists,"; The glacier outlines are for about 1955 (Alaska Range, taken from USGS topographic maps. The glacier outlines were initially created from USGS 1:63,360-scale Digital Line Graph (DLG) files.  Because these ""glacier and permanent snowfield"" outlines often had digitizing errors, we laboriously edited them to fit the Digital Raster Graphic (DRG) files.  Thus, they represent what is on the DRG files, which in turn represent what is shown on the topo maps, which in turn shows what existed on the ground at the time the air photos were flown to make the maps.  The processing for these files was exactly the same as described in Manley (2008): Manley, W.F., 2008, Geospatial inventory and analysis of glaciers: A case study for the eastern Alaska Range, in Glaciers of Alaska, Williams, R. S., Jr., and Ferrigno, J. G., eds., Satellite Image Atlas of Glaciers of the World: USGS Professional Paper 1386-K, p. K424-K439. Explanation of some attributes: -Average aspect (facing direction, orientation) in degrees azimuth incorporates circular statistics (cf. Davis, 1986). -ELA60 is the ""hypsometric"" Equilibrium Line Altitude (ELA) using an Accumulation Area Ratio (AAR). For this Area, the AAR used was 60%. -cmpctnss: glacier compactness is a shape measure reflecting circularity (cf. Allen et al., 1998).  A non-dimensional measure, it ranges from 0.0 for a straight line to 1.0 for a circle, and is calculated as (4 * pi * area ) / (perimeter squared). -slope: average slope angle, in degrees, for each of the M1 glaciers.  It uses the slope angle grid generated from the DEM, then simply calculates, or scores, the average slope angle across the surface of each glacier. -L_W_ratio: his script calculates the length to width ratio, which is a shape factor that might be of use later for classifying or comparing glaciers. The length:width ratio is <1.0 for short but wide glaciers hugging cirque headwalls, and is > ca. 5 for long valley glaciers. -Length: glacier length was determined as the length of the longest flowline for each glacier. -Bsns_elev_med: median elev of glacier basins",Alaska,0,0,9,1,2,0,85
26099,glac_bound,G214396E63299N,1437004800,1249344000,0.812216,1650,0,1903,0,okay,1437004800,e,McCallum Glacier,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,2,99,85
29759,glac_bound,G209748E59800N,1277856000,1158019200,118.788,0,0,0,0,okay,1292322901,e,McCarty Glacier,exists,"Band ration TM3/TM5 plus threshold on band TM 1 and manual post-processing; All scenes (9 in total) have been classified with a threshold (around 2.0)on a TM3/TM5 ratio image and filtered with a 3 by 3 low pass filter for noise reduction. After raster-vector conversion gross errors were removed (water, clouds) and outlines were corrected for debris-cover and in shadow regions using contrast enhanced false color composites and higher resolution images from Google Earth for improved interpretation. Drainage divides were derived from the USGS NED (automated watershed analysis plus manual editing) and topographic inventory parameters from the same DEM except minimum elevation that was derived from the ASTER GDEM. After editing all outlines were projected to a common UTM zone (5). Obvious seasonal snow fields were detached from the outlines and disregarded in the sample by intersection with the drainage divides (which are actually closed polygons). For further details and using this data set please cite Le Bris et al. (subm.)                     Le Bris, R., Paul, F., Frey, H., and Bolch, T. (subm.): A new satellite-derived Glacier Inventory for Western Alaska.  Annals of Glaciology, 52 (59).",Various (GlobGlacier),0,0,9,1,4,0,28
17772,glac_bound,G220584E59861N,1437004800,1284422400,1.02122,495,0,1164,0,okay,1437004800,e,McCarty Glacier,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,5,99,38
58273,glac_bound,G209748E59800N,1662681600,1472601600,106.726,0,0,0,0,okay,1666515600,e,McCarty Glacier,exists,"; A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2–2.5 (TM3/TM5 of Landsat7 TM and ETM+, TM4/TM6 of Landsat8 OLI imagery, band 4/11 of Sentinel2) and an additional threshold on the blue band (band 1 of TM/ETM+ and band 2 of OLI and Sentinel2)
",Kenai Peninsula,0,0,9,1,4,0,28
62803,glac_bound,G209749E59808N,1670630400,1121817600,1.09813,102,0,1950,0,okay,1667206800,e,McCarty Glacier,exists,"; Band ratio with threshold applied to Landsat TM5/Landsat7 ETM+/ ASTER L1T, plus manual revision for all image pairs.  A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2–2.5 (TM3/TM5 of Landsat5 TM and Landsat7 ETM+, TM2/TM4 of ASTER L1T) and an additional threshold on the blue band (band 1 of TM/ETM+).
",Kenai Peninsula,0,0,9,1,4,0,28
8848,debris_cov,G215174E60858N,1417392000,1565568000,9.32884,238,0,1708,0,okay,1633078800,e,McCune Glacier,exists,Automated glacier classification of clean ice; merge with debris-cover layer to add debris-covered parts.; Semi-automatic multi-resolution segmentation of Sentinel-2 satellite images and SRTM digital elevation model.,Chugach,0,0,9,1,4,0,57
27461,glac_bound,G215174E60858N,1437004800,1284768000,9.64864,238,0,1708,0,okay,1437004800,e,McCune Glacier,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,4,99,57
49751,glac_bound,G246081E47388N,1154390400,-167616000,0.461456,2469,0,2831,0,okay,1456477200,e,McDonald Glacier,exists,"Digitization from 1:24000 maps (24K) published by the U.S. Geological Survey; USGS maps (Primary Base Series, PBS) and 7.5-minute standard series were digitally scanned and georeferenced.  Re-ingested into GLIMS 2021-12-01, replacing submission 614.",Conterminous USA,0,0,9,2,5,0,99
66299,glac_bound,G246081E47388N,1676505600,1378684800,0.224689,0,0,0,6,okay,1684195200,e,McDonald Glacier,exists,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,Conterminous USA,0,0,9,2,5,0,99
41893,glac_bound,G213789E63540N,1272672000,1121990400,15.1527,0,0,0,0,okay,1274467072,e,McGinnis Glacier,exists,Manually digitized. Glacier divides determined using watershed algorithm developed by C. Kienholz; Manually digitized from Landsat 7 ETM+ and ASTER imagery. Glacier divides determined using a watershed algorithm developed by C. Kienholz.,Alaska,0,0,9,1,2,0,18
45757,glac_bound,G213789E63540N,1437004800,1246579200,13.29,1073,0,2985,0,okay,1437004800,e,McGinnis Glacier,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,3,9,1,2,39,18
8922,debris_cov,G215421E60553N,1417392000,1565568000,20.5675,230,0,1732,0,okay,1633078800,e,McPherson Glacier,exists,Automated glacier classification of clean ice; merge with debris-cover layer to add debris-covered parts.; Semi-automatic multi-resolution segmentation of Sentinel-2 satellite images and SRTM digital elevation model.,Chugach,0,0,9,1,5,0,3
